time	tictoc	state	task counter	tube width	phi des	v ropod odom	v ropod cmd	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
164.8	0.000825	1	18	1.5	0.174581	0.938	0.938	5.8118	0.121647	-0.42609	0	0	0	0	0	0	0	0	
164.9	0.000839	1	18	1.5	0.187274	0.938	0.938	5.95205	0.096218	-0.41006	0	0	0	0	0	0	0	0	
165	0.000759	1	18	1.5	0.148088	0.938	0.938	6.11452	0.0636978	-0.390035	0	0	0	0	0	0	0	0	
165.1	0.000734	1	18	1.5	0.110143	0.938	0.938	6.20633	0.0441196	-0.37473	0	0	0	0	0	0	0	0	
165.2	0.000795	1	18	1.5	0.0876577	0.938	0.938	6.31465	0.022271	-0.379524	0	0	0	0	0	0	0	0	
165.3	0.000791	1	18	1.5	0.088082	0.938	0.938	6.40607	0.00102879	-0.366648	0	0	0	0	0	0	0	0	
165.4	0.000873	1	18	1.5	0.0724066	0.938	0.938	6.53226	-0.0298689	-0.372366	0	0	0	0	0	0	0	0	
165.5	0.00081	1	18	1.5	0.0792142	0.938	0.938	6.62271	-0.0547391	-0.363485	0	0	0	0	0	0	0	0	
165.6	0.000866	1	18	1.5	0.0727573	0.938	0.938	6.7475	-0.0922512	-0.378139	0	0	0	0	0	0	0	0	
165.7	0.000791	1	18	1.5	0.0987055	0.938	0.938	6.83754	-0.118537	-0.370096	0	0	0	0	0	0	0	0	
165.8	0.000859	1	18	1.5	0.0944143	0.938	0.838	6.95646	-0.159515	-0.384712	0	0	0	0	0	0	0	-1	
165.9	0.000828	2	18	1.5	0.130068	0.838	0.738	7.04124	-0.18415	-0.376481	0	0	0	0	0	0	0	-1	
166	0.000808	2	18	1.5	0.124307	0.738	0.638	7.15921	-0.223204	-0.388527	0	0	0	0	0	0	0	-1	
166.1	0.000821	2	18	1.5	0.157528	0.638	0.538	7.22508	-0.241246	-0.380891	0	0	0	0	0	0	0	-1	
166.2	0.000835	2	18	1.5	0.149019	0.538	0.438	7.34686	-0.280725	-0.383883	0	0	0	0	0	0	0	-1	
166.3	0.000848	2	18	1.5	0.169192	0.438	0.338	7.39375	-0.292314	-0.377516	0	0	0	0	0	0	0	-1	
166.4	0.000855	2	18	1.5	0.15946	0.338	0.335	7.51778	-0.319	-0.385674	0	0	0	0	0	0	0	-0.03	
166.5	0.000816	2	18	1.5	0.167257	0.335	0.335	7.55051	-0.326751	-0.380849	0	0	0	0	0	0	0	0	
166.6	0.00087	2	18	1.5	0.159358	0.335	0.335	7.68251	-0.367031	-0.383454	0	0	0	0	0	0	0	0	
166.7	0.000869	2	18	1.5	0.176757	0.335	0.335	7.71517	-0.374477	-0.378456	0	0	0	0	0	0	0	0	
166.8	0.000851	2	18	1.5	0.167908	0.335	0.335	7.74787	-0.381731	-0.37343	0	0	0	0	0	0	0	0	
166.9	0.000867	2	18	1.5	0.158914	0.335	0.335	7.83087	-0.406414	-0.378418	0	0	0	0	0	0	0	0	
167	0.000835	2	18	1.5	0.174141	0.335	0.335	7.86366	-0.413297	-0.373041	0	0	0	0	0	0	0	0	
167.1	0.000901	2	18	1.5	0.163819	0.335	0.335	7.89644	-0.420173	-0.367824	0	0	0	0	0	0	0	0	
167.2	0.000975	2	18	1.5	0.154031	0.335	0.335	7.98078	-0.439171	-0.373307	0	0	0	0	0	0	0	0	
167.3	0.000851	2	18	1.5	0.160467	0.335	0.335	8.0136	-0.445934	-0.367974	0	0	0	0	0	0	0	0	
167.4	0.000949	2	18	1.5	0.150421	0.335	0.335	8.04643	-0.452619	-0.362733	0	0	0	0	0	0	0	0	
167.5	0.000926	2	18	1.5	0.140694	0.335	0.335	8.07929	-0.459158	-0.357516	0	0	0	0	0	0	0	0	
167.6	0.000851	2	18	1.5	0.131093	0.335	0.335	8.11069	-0.466676	-0.369585	0	0	0	0	0	0	0	0	
167.7	0.000944	2	18	1.5	0.148804	0.335	0.335	8.14352	-0.473418	-0.364348	0	0	0	0	0	0	0	0	
167.8	0.000995	2	18	1.5	0.139221	0.335	0.335	8.1763	-0.480342	-0.359446	0	0	0	0	0	0	0	0	
167.9	0.000912	2	18	1.5	0.130683	0.335	0.335	8.20909	-0.487214	-0.354647	0	0	0	0	0	0	0	0	
168	0.00086	2	18	1.5	0.122465	0.335	0.335	8.24194	-0.493872	-0.349795	0	0	0	0	0	0	0	0	
168.1	0.000962	2	18	1.5	0.114131	0.335	0.335	8.24171	-0.49737	-0.366302	0	0	0	0	0	0	0	0	
168.2	0.000987	2	18	1.5	0.142426	0.335	0.335	8.27447	-0.504387	-0.361428	0	0	0	0	0	0	0	0	
168.3	0.000907	2	18	1.5	0.133975	0.335	0.335	8.3072	-0.511569	-0.356864	0	0	0	0	0	0	0	0	
168.4	0.00088	2	18	1.5	0.126439	0.335	0.335	8.3399	-0.518863	-0.352549	0	0	0	0	0	0	0	0	
168.5	0.000929	2	18	1.5	0.11961	0.335	0.335	8.37268	-0.525794	-0.348022	0	0	0	0	0	0	0	0	
168.6	0.000899	2	18	1.5	0.112175	0.335	0.335	8.4	-0.536152	-0.360233	0	0	0	0	0	0	0	0	
168.7	0.000861	2	18	1.5	0.134258	0.335	0.335	8.43274	-0.543243	-0.355619	0	0	0	0	0	0	0	0	
168.8	0.00095	2	18	1.5	0.126513	0.335	0.335	8.46549	-0.550335	-0.351149	0	0	0	0	0	0	0	0	
168.9	0.00098	2	18	1.5	0.119181	0.335	0.435	8.49825	-0.55738	-0.346774	0	0	0	0	0	0	0	1	
169	0.000909	3	18	1.5	0.112119	0.435	0.469	8.53637	-0.565546	-0.341826	0	0	0	0	0	0	0	0.34	
169.1	0.000988	3	18	1.5	0.104294	0.469	0.469	8.53436	-0.562992	-0.361189	0	0	0	0	0	0	0	0	
169.2	0.000938	3	18	1.5	0.127712	0.469	0.469	8.58011	-0.573349	-0.355139	0	0	0	0	0	0	0	0	
169.3	0.000968	3	18	1.5	0.118348	0.469	0.469	8.6259	-0.583536	-0.34919	0	0	0	0	0	0	0	0	
169.4	0.000921	3	18	1.5	0.109219	0.469	0.469	8.67167	-0.593802	-0.343576	0	0	0	0	0	0	0	0	
169.5	0.00095	3	18	1.5	0.100961	0.469	0.469	8.66946	-0.595397	-0.357982	0	0	0	0	0	0	0	0	
169.6	0.000971	3	18	1.5	0.122868	0.469	0.469	8.71516	-0.60595	-0.352257	0	0	0	0	0	0	0	0	
169.7	0.000971	3	18	1.5	0.114385	0.469	0.469	8.76088	-0.616421	-0.346704	0	0	0	0	0	0	0	0	
169.8	0.001094	3	18	1.5	0.106297	0.469	0.469	8.82077	-0.637137	-0.355554	0	0	0	0	0	0	0	0	
169.9	0.00094	3	18	1.5	0.126552	0.469	0.469	8.86649	-0.647567	-0.349818	0	0	0	0	0	0	0	0	
170	0.000975	3	18	1.5	0.117758	0.469	0.469	8.91224	-0.657913	-0.344251	0	0	0	0	0	0	0	0	
170.1	0.001034	3	18	1.5	0.109368	0.469	0.469	8.95802	-0.668145	-0.338819	0	0	0	0	0	0	0	0	
170.2	0.000942	3	18	1.5	0.101292	0.469	0.469	9.01458	-0.688352	-0.347476	0	0	0	0	0	0	0	0	
170.3	0.00096	3	18	1.5	0.12122	0.469	0.469	9.06036	-0.69857	-0.34189	0	0	0	0	0	0	0	0	
170.4	0.001061	3	18	1.5	0.112512	0.469	0.469	9.10612	-0.708841	-0.336597	0	0	0	0	0	0	0	0	
170.5	0.000984	3	18	1.5	0.104557	0.469	0.469	9.1519	-0.719071	-0.331495	0	0	0	0	0	0	0	0	
170.6	0.000973	3	18	1.5	0.0970614	0.469	0.469	9.21267	-0.737379	-0.343505	0	0	0	0	0	0	0	0	
170.7	0.001031	3	18	1.5	0.117298	0.469	0.469	9.25846	-0.747514	-0.338013	0	0	0	0	0	0	0	0	
170.8	0.001049	3	18	1.5	0.108739	0.469	0.469	9.30429	-0.757521	-0.332639	0	0	0	0	0	0	0	0	
170.9	0.000901	3	18	1.5	0.100466	0.469	0.369	9.35009	-0.767642	-0.327606	0	0	0	0	0	0	0	-1	
171	0.000903	4	18	1.5	0.0930612	0.369	0.269	9.41372	-0.785385	-0.342422	0	0	0	0	0	0	0	-1	
171.1	0.000969	4	18	1.5	0.115047	0.269	0.201	9.44436	-0.792314	-0.33888	0	0	0	0	0	0	0	-0.68	
171.2	0.000954	4	18	1.5	0.109704	0.201	0.201	9.46695	-0.797432	-0.336342	0	0	0	0	0	0	0	0	
171.3	0.001008	4	18	1.5	0.105945	0.201	0.201	9.48655	-0.801902	-0.334213	0	0	0	0	0	0	0	0	
171.4	0.000987	4	18	1.5	0.102867	0.201	0.201	9.61028	-0.839177	-0.339564	0	0	0	0	0	0	0	0	
171.5	0.000973	4	18	1.5	0.119444	0.201	0.201	9.62988	-0.843607	-0.337336	0	0	0	0	0	0	0	0	
171.6	0.000947	4	18	1.5	0.115998	0.201	0.201	9.6495	-0.847999	-0.335113	0	0	0	0	0	0	0	0	
171.7	0.001035	4	18	1.5	0.112551	0.201	0.201	9.66912	-0.852362	-0.332904	0	0	0	0	0	0	0	0	
171.8	0.000958	4	18	1.5	0.109134	0.201	0.201	9.68875	-0.856672	-0.330685	0	0	0	0	0	0	0	0	
171.9	0.001117	4	18	1.5	0.105682	0.201	0.134	9.7471	-0.877379	-0.343553	0	0	0	0	0	0	0	-0.67	
172	0.001026	5	18	1.5	0.262762	0.134	0.134	9.76321	-0.880465	-0.341158	0	0	0	0	0	0	0	0	
172.1	0.000986	5	18	1.5	0.419842	0.134	0.134	9.77642	-0.88246	-0.338744	0	0	0	0	0	0	0	0	
172.2	0.000964	5	18	1.5	0.576921	0.134	0.234	9.78965	-0.883882	-0.335838	0	0	0	0	0	0	0	1	
172.3	0.000998	5	18	1.5	0.652857	0.234	0.334	9.80828	-0.884986	-0.330999	0	0	0	0	0	0	0	1	
172.4	0.000965	5	18	1.5	0.658388	0.334	0.335	9.83683	-0.884705	-0.32198	0	0	0	0	0	0	0	0.01	
172.5	0.00095	5	18	1.5	0.665489	0.335	0.335	9.86924	-0.900671	-0.335989	0	0	0	0	0	0	0	0	
172.6	0.000979	5	18	1.5	0.694204	0.335	0.335	9.90177	-0.893318	-0.319321	0	0	0	0	0	0	0	0	
172.7	0.00098	5	18	1.5	0.696819	0.335	0.335	9.93364	-0.883234	-0.300845	0	0	0	0	0	0	0	0	
172.8	0.000986	5	18	1.5	0.697767	0.335	0.335	9.92889	-0.891995	-0.308625	0	0	0	0	0	0	0	0	
172.9	0.000996	5	18	1.5	0.701037	0.335	0.335	9.96012	-0.879936	-0.288824	0	0	0	0	0	0	0	0	
173	0.000962	5	18	1.5	0.70065	0.335	0.335	9.98351	-0.87534	-0.280712	0	0	0	0	0	0	0	0	
173.1	0.000961	5	18	1.5	0.705998	0.335	0.335	10.0142	-0.862014	-0.260588	0	0	0	0	0	0	0	0	
173.2	0.000923	5	18	1.5	0.705226	0.335	0.335	10.0405	-0.850273	-0.244976	0	0	0	0	0	0	0	0	
173.3	0.000947	5	18	1.5	0.706205	0.335	0.335	10.0834	-0.826692	-0.222947	0	0	0	0	0	0	0	0	
173.4	0.000931	5	18	1.5	0.712495	0.335	0.335	10.1278	-0.797475	-0.188273	0	0	0	0	0	0	0	0	
173.5	0.000941	5	18	1.5	0.708458	0.335	0.335	10.1569	-0.780894	-0.167748	0	0	0	0	0	0	0	0	
173.6	0.000939	5	18	1.5	0.707342	0.335	0.335	10.1508	-0.785038	-0.170648	0	0	0	0	0	0	0	0	
173.7	0.00105	5	18	1.5	0.705986	0.335	0.335	10.189	-0.758298	-0.143396	0	0	0	0	0	0	0	0	
173.8	0.00089	5	18	1.5	0.705706	0.335	0.335	10.2311	-0.730324	-0.111678	0	0	0	0	0	0	0	0	
173.9	0.000926	5	18	1.5	0.703349	0.335	0.335	10.2589	-0.711544	-0.0911359	0	0	0	0	0	0	0	0	
174	0.000999	5	18	1.5	0.70225	0.335	0.335	10.2591	-0.708783	-0.0918685	0	0	0	0	0	0	0	0	
174.1	0.001049	5	18	1.5	0.703989	0.335	0.335	10.3025	-0.682037	-0.0660705	0	0	0	0	0	0	0	0	
174.2	0.000914	5	18	1.5	0.707703	0.335	0.335	10.349	-0.655848	-0.0351537	0	0	0	0	0	0	0	0	
174.3	0.000921	5	18	1.5	0.742208	0.335	0.335	10.3751	-0.634908	-0.0145239	0	0	0	0	0	0	0	0	
174.4	0.001028	5	18	1.5	0.787943	0.335	0.335	10.3796	-0.637993	-0.0118639	0	0	0	0	0	0	0	0	
174.5	0.000903	5	18	1.5	0.800379	0.335	0.335	10.4114	-0.603982	0.0207264	0	0	0	0	0	0	0	0	
174.6	0.000874	5	18	1.5	0.845022	0.335	0.335	10.4529	-0.571132	0.0562145	0	0	0	0	0	0	0	0	
174.7	0.0009	5	18	1.5	0.909036	0.335	0.335	10.4748	-0.545951	0.0788246	0	0	0	0	0	0	0	0	
174.8	0.000982	5	18	1.5	0.932776	0.335	0.335	10.4794	-0.54365	0.0834153	0	0	0	0	0	0	0	0	
174.9	0.000892	5	18	1.5	0.940017	0.335	0.335	10.5111	-0.504217	0.120001	0	0	0	0	0	0	0	0	
175	0.00095	5	18	1.5	0.966192	0.335	0.335	10.5445	-0.46238	0.15699	0	0	0	0	0	0	0	0	
175.1	0.000893	5	18	1.5	0.989212	0.335	0.335	10.5604	-0.433002	0.182107	0	0	0	0	0	0	0	0	
175.2	0.000928	5	18	1.5	0.985588	0.335	0.335	10.5659	-0.428968	0.184843	0	0	0	0	0	0	0	0	
175.3	0.000984	5	18	1.5	0.993041	0.335	0.335	10.592	-0.383426	0.220924	0	0	0	0	0	0	0	0	
175.4	0.000913	5	18	1.5	0.988855	0.335	0.335	10.6137	-0.33684	0.264403	0	0	0	0	0	0	0	0	
175.5	0.000932	5	18	1.5	0.965375	0.335	0.335	10.6251	-0.305366	0.290345	0	0	0	0	0	0	0	0	
175.6	0.00086	5	18	1.5	0.943504	0.335	0.335	10.6236	-0.298828	0.297106	0	0	0	0	0	0	0	0	
175.7	0.000891	5	18	1.5	0.929688	0.335	0.335	10.6412	-0.250236	0.335082	0	0	0	0	0	0	0	0	
175.8	0.001004	5	18	1.5	0.896172	0.335	0.335	10.6495	-0.203681	0.377534	0	0	0	0	0	0	0	0	
175.9	0.0009	5	18	1.5	0.842262	0.335	0.335	10.6583	-0.171282	0.402946	0	0	0	0	0	0	0	0	
176	0.000894	5	18	1.5	0.814487	0.335	0.335	10.6593	-0.166053	0.406836	0	0	0	0	0	0	0	0	
176.1	0.000876	5	18	1.5	0.809438	0.335	0.335	10.6698	-0.118878	0.443199	0	0	0	0	0	0	0	0	
176.2	0.000876	5	18	1.5	0.766553	0.335	0.335	10.6765	-0.0731945	0.478988	0	0	0	0	0	0	0	0	
176.3	0.000968	5	18	1.5	0.721634	0.335	0.335	10.6858	-0.0409179	0.501993	0	0	0	0	0	0	0	0	
176.4	0.000913	5	18	1.5	0.700481	0.335	0.335	10.6925	-0.0356234	0.508621	0	0	0	0	0	0	0	0	
176.5	0.00048	5	18	1.5	0.701451	0.335	0.335	10.7035	0.0109902	0.54168	0	0	0	0	0	0	0	0	
176.6	0.000879	5	18	1.5	0.66942	0.335	0.335	10.7166	0.0566923	0.57727	0	0	0	0	0	0	0	0	
176.7	0.000905	5	18	1.5	0.640764	0.335	0.335	10.7259	0.088948	0.597976	0	0	0	0	0	0	0	0	
176.8	0.000874	5	18	1.5	0.626804	0.335	0.335	10.7263	0.0922044	0.600511	0	0	0	0	0	0	0	0	
176.9	0.00085	5	18	1.5	0.624525	0.335	0.335	10.7395	0.139741	0.630347	0	0	0	0	0	0	0	0	
177	0.000861	5	18	1.5	0.607561	0.335	0.335	10.7491	0.191202	0.657292	0	0	0	0	0	0	0	0	
177.1	0.000929	5	18	1.5	0.596239	0.335	0.335	10.7581	0.22351	0.676207	0	0	0	0	0	0	0	0	
177.2	0.000961	5	18	1.5	0.592163	0.335	0.335	10.7642	0.262471	0.694373	0	0	0	0	0	0	0	0	
177.3	0.000874	5	18	1.5	0.593084	0.335	0.335	10.7724	0.295002	0.71302	0	0	0	0	0	0	0	0	
177.4	0.000818	5	18	1.5	0.594476	0.335	0.335	10.784	0.327183	0.730705	0	0	0	0	0	0	0	0	
177.5	0.000871	5	18	1.5	0.598648	0.335	0.335	10.7915	0.359847	0.748913	0	0	0	0	0	0	0	0	
177.6	0.000881	5	18	1.5	0.601938	0.335	0.335	10.7996	0.39018	0.762472	0	0	0	0	0	0	0	0	
177.7	0.000782	5	18	1.5	0.608473	0.335	0.335	10.8063	0.423004	0.780496	0	0	0	0	0	0	0	0	
177.8	0.000899	5	18	1.5	0.611913	0.335	0.335	10.813	0.448747	0.793341	0	0	0	0	0	0	0	0	
177.9	0.000821	5	18	1.5	0.616034	0.335	0.335	10.8186	0.481772	0.811428	0	0	0	0	0	0	0	0	
178	0.000811	5	18	1.5	0.619367	0.335	0.335	10.8266	0.516078	0.826936	0	0	0	0	0	0	0	0	
178.1	0.000867	5	18	1.5	0.626253	0.335	0.335	10.831	0.549282	0.845117	0	0	0	0	0	0	0	0	
178.2	0.000914	5	18	1.5	0.629426	0.335	0.335	10.8337	0.578439	0.861617	0	0	0	0	0	0	0	0	
178.3	0.000879	5	18	1.5	0.631595	0.335	0.335	10.8369	0.611762	0.879757	0	0	0	0	0	0	0	0	
178.4	0.000838	5	18	1.5	0.634787	0.335	0.335	10.8442	0.64265	0.898803	0	0	0	0	0	0	0	0	
178.5	0.000829	5	18	1.5	0.635578	0.335	0.335	10.8458	0.676101	0.91725	0	0	0	0	0	0	0	0	
178.6	0.0009	5	18	1.5	0.638381	0.335	0.335	10.848	0.705997	0.939643	0	0	0	0	0	0	0	0	
178.7	0.00083	5	18	1.5	0.634954	0.335	0.235	10.8481	0.739496	0.958282	0	0	0	0	0	0	0	-1	
178.8	0.000757	1	20	1.5	0.477874	0.235	0.135	10.8467	0.769978	0.974709	0	0	0	0	0	0	0	-1	
178.9	0.000741	1	20	1.5	0.320795	0.135	0.134	10.8467	0.788388	0.984527	0	0	0	0	0	0	0	-0.01	
179	0.000834	1	20	1.5	0.163715	0.134	0.234	10.8457	0.831294	1.0094	0	0	0	0	0	0	0	1	
179.1	0.000802	1	20	1.5	0.0868892	0.234	0.334	10.8483	0.84996	1.01674	0	0	0	0	0	0	0	1	
179.2	0.000831	1	20	1.5	0.0756233	0.334	0.434	10.8531	0.878464	1.02697	0	0	0	0	0	0	0	1	
179.3	0.000779	1	20	1.5	0.0617179	0.434	0.534	10.846	0.896814	1.03915	0	0	0	0	0	0	0	1	
179.4	0.000815	1	20	1.5	0.0345659	0.534	0.634	10.8623	0.94294	1.0478	0	0	0	0	0	0	0	1	
179.5	0.000916	1	20	1.5	0.033472	0.634	0.734	10.8849	0.997378	1.05489	0	0	0	0	0	0	0	1	
179.6	0.000777	1	20	1.5	0.0388889	0.734	0.834	10.9128	1.06037	1.06112	0	0	0	0	0	0	0	1	
179.7	0.000875	1	20	1.5	0.0493578	0.834	0.934	10.9468	1.13159	1.06582	0	0	0	0	0	0	0	1	
179.8	0.000798	1	20	1.5	0.0670272	0.934	0.938	10.9195	1.03697	1.04526	0	0	0	0	0	0	0	0.04	
179.9	0.000822	1	20	1.5	0.0830277	0.938	0.938	10.9613	1.12073	1.05061	0	0	0	0	0	0	0	0	
180	0.000854	1	20	1.5	0.109912	0.938	0.938	11.002	1.20526	1.05681	0	0	0	0	0	0	0	0	
180.1	0.000798	1	20	1.5	0.135002	0.938	0.938	11.0404	1.2908	1.06467	0	0	0	0	0	0	0	0	
180.2	0.000774	1	20	1.5	0.154609	0.938	0.938	11.0164	1.18045	1.04063	0	0	0	0	0	0	0	0	
180.3	0.000846	1	20	1.5	0.195409	0.938	0.938	11.0519	1.26723	1.05276	0	0	0	0	0	0	0	0	
180.4	0.000806	1	20	1.5	0.204105	0.938	0.938	11.0936	1.31726	1.04444	0	0	0	0	0	0	0	0	
180.5	0.000792	1	20	1.5	0.280211	0.938	0.938	11.1244	1.40572	1.0607	0	0	0	0	0	0	0	0	
180.6	0.000742	1	20	1.5	0.27052	0.938	0.938	11.176	1.47874	1.06246	0	0	0	0	0	0	0	0	
180.7	0.000818	1	20	1.5	0.334853	0.938	0.938	11.2004	1.56916	1.08322	0	0	0	0	0	0	0	0	
180.8	0.00076	1	20	1.5	0.306654	0.938	0.938	11.2385	1.66012	1.09116	0	0	0	0	0	0	0	0	
180.9	0.000784	1	20	1.5	0.319544	0.938	0.938	11.2683	1.79846	1.11084	0	0	0	0	0	0	0	0	
181	0.000765	1	20	1.5	0.281909	0.938	0.938	11.2967	1.94557	1.14059	0	0	0	0	0	0	0	0	
181.1	0.000777	1	20	1.5	0.214616	0.938	0.938	11.3094	2.03865	1.16551	0	0	0	0	0	0	0	0	
181.2	0.000755	1	20	1.5	0.158137	0.938	0.938	11.312	2.05085	1.16252	0	0	0	0	0	0	0	0	
181.3	0.000701	1	20	1.5	0.162583	0.938	0.938	11.3272	2.18227	1.19245	0	0	0	0	0	0	0	0	
181.4	0.000804	1	20	1.5	0.0985517	0.938	0.938	11.3589	2.32514	1.21366	0	0	0	0	0	0	0	0	
181.5	0.000765	1	20	1.5	0.0722512	0.938	0.938	11.3781	2.41703	1.22656	0	0	0	0	0	0	0	0	
181.6	0.000727	1	20	1.5	0.0567691	0.938	0.938	11.4051	2.50296	1.23479	0	0	0	0	0	0	0	0	
181.7	0.00076	1	20	1.5	0.0559959	0.938	0.938	11.4271	2.59418	1.24328	0	0	0	0	0	0	0	0	
181.8	0.000722	1	20	1.5	0.0489344	0.938	0.938	11.4636	2.67681	1.23869	0	0	0	0	0	0	0	0	
181.9	0.000837	1	20	1.5	0.0712068	0.938	0.938	11.4874	2.76751	1.24506	0	0	0	0	0	0	0	0	
182	0.000751	1	20	1.5	0.067625	0.938	0.938	11.5238	2.84875	1.22526	0	0	0	0	0	0	0	0	
182.1	0.000793	1	20	1.5	0.112155	0.938	0.938	11.5486	2.9392	1.23194	0	0	0	0	0	0	0	0	
182.2	0.000863	1	20	1.5	0.108485	0.938	0.938	11.5858	3.01158	1.21765	0	0	0	0	0	0	0	0	
182.3	0.000849	1	20	1.5	0.157996	0.938	0.838	11.6095	3.10229	1.22601	0	0	0	0	0	0	0	-1	
182.4	0.000881	2	20	1.5	0.149269	0.838	0.738	11.6466	3.16781	1.21898	0	0	0	0	0	0	0	-1	
182.5	0.000801	2	20	1.5	0.195288	0.738	0.638	11.6632	3.2443	1.22891	0	0	0	0	0	0	0	-1	
182.6	0.000803	2	20	1.5	0.176754	0.638	0.538	11.6966	3.3365	1.2256	0	0	0	0	0	0	0	-1	
182.7	0.00079	2	20	1.5	0.202379	0.538	0.438	11.7067	3.39393	1.23486	0	0	0	0	0	0	0	-1	
182.8	0.000741	2	20	1.5	0.181181	0.438	0.338	11.7392	3.50498	1.22696	0	0	0	0	0	0	0	-1	
182.9	0.000945	2	20	1.5	0.206365	0.338	0.335	11.745	3.54287	1.23386	0	0	0	0	0	0	0	-0.03	
183	0.000883	2	20	1.5	0.189304	0.335	0.335	11.7743	3.66247	1.23258	0	0	0	0	0	0	0	0	
183.1	0.000845	2	20	1.5	0.194455	0.335	0.335	11.7792	3.69561	1.23862	0	0	0	0	0	0	0	0	
183.2	0.000884	2	20	1.5	0.179624	0.335	0.335	11.7837	3.72881	1.24473	0	0	0	0	0	0	0	0	
183.3	0.000814	2	20	1.5	0.164783	0.335	0.335	11.8025	3.80542	1.23062	0	0	0	0	0	0	0	0	
183.4	0.000869	2	20	1.5	0.189986	0.335	0.335	11.8073	3.83857	1.23677	0	0	0	0	0	0	0	0	
183.5	0.000868	2	20	1.5	0.175038	0.335	0.335	11.812	3.87174	1.24277	0	0	0	0	0	0	0	0	
183.6	0.000858	2	20	1.5	0.160863	0.335	0.335	11.8341	3.95453	1.23203	0	0	0	0	0	0	0	0	
183.7	0.000968	2	20	1.5	0.183199	0.335	0.335	11.8388	3.98771	1.23826	0	0	0	0	0	0	0	0	
183.8	0.00091	2	20	1.5	0.168205	0.335	0.335	11.8436	4.02087	1.24418	0	0	0	0	0	0	0	0	
183.9	0.00091	2	20	1.5	0.154461	0.335	0.335	11.8485	4.05402	1.24979	0	0	0	0	0	0	0	0	
184	0.000891	2	20	1.5	0.141934	0.335	0.335	11.8584	4.08086	1.24029	0	0	0	0	0	0	0	0	
184.1	0.000912	2	20	1.5	0.16197	0.335	0.335	11.8633	4.114	1.24602	0	0	0	0	0	0	0	0	
184.2	0.000926	2	20	1.5	0.149	0.335	0.335	11.8682	4.14715	1.2516	0	0	0	0	0	0	0	0	
184.3	0.00094	2	20	1.5	0.136708	0.335	0.335	11.8735	4.18023	1.25661	0	0	0	0	0	0	0	0	
184.4	0.000876	2	20	1.5	0.126291	0.335	0.335	11.8866	4.19579	1.23918	0	0	0	0	0	0	0	0	
184.5	0.000433	2	20	1.5	0.166367	0.335	0.335	11.8919	4.22887	1.24459	0	0	0	0	0	0	0	0	
184.6	0.000889	2	20	1.5	0.15431	0.335	0.335	11.8973	4.26194	1.24976	0	0	0	0	0	0	0	0	
184.7	0.00097	2	20	1.5	0.143141	0.335	0.335	11.9026	4.29502	1.25481	0	0	0	0	0	0	0	0	
184.8	0.000872	2	20	1.5	0.132477	0.335	0.335	11.9072	4.30812	1.24305	0	0	0	0	0	0	0	0	
184.9	0.000902	2	20	1.5	0.152384	0.335	0.335	11.9126	4.34119	1.24825	0	0	0	0	0	0	0	0	
185	0.000875	2	20	1.5	0.141267	0.335	0.335	11.9179	4.37427	1.25336	0	0	0	0	0	0	0	0	
185.1	0.000902	2	20	1.5	0.130555	0.335	0.335	11.9232	4.40736	1.25834	0	0	0	0	0	0	0	0	
185.2	0.000982	2	20	1.5	0.120392	0.335	0.335	11.9274	4.42621	1.24294	0	0	0	0	0	0	0	0	
185.3	0.000449	2	20	1.5	0.142266	0.335	0.335	11.9333	4.45918	1.24761	0	0	0	0	0	0	0	0	
185.4	0.000959	2	20	1.5	0.133088	0.335	0.335	11.9393	4.49215	1.25216	0	0	0	0	0	0	0	0	
185.5	0.000923	2	20	1.5	0.124334	0.335	0.335	11.9451	4.52514	1.25664	0	0	0	0	0	0	0	0	
185.6	0.000997	2	20	1.5	0.115844	0.335	0.335	11.9545	4.53692	1.24513	0	0	0	0	0	0	0	0	
185.7	0.000927	2	20	1.5	0.141244	0.335	0.335	11.9606	4.56984	1.24953	0	0	0	0	0	0	0	0	
185.8	0.000939	2	20	1.5	0.132794	0.335	0.335	11.9665	4.60283	1.25407	0	0	0	0	0	0	0	0	
185.9	0.000926	2	20	1.5	0.124012	0.335	0.335	11.9725	4.6358	1.2584	0	0	0	0	0	0	0	0	
186	0.000927	2	20	1.5	0.115854	0.335	0.335	11.9825	4.65193	1.24939	0	0	0	0	0	0	0	0	
186.1	0.00096	2	20	1.5	0.137152	0.335	0.335	11.9885	4.6849	1.25386	0	0	0	0	0	0	0	0	
186.2	0.000964	2	20	1.5	0.128413	0.335	0.335	11.9944	4.71787	1.25824	0	0	0	0	0	0	0	0	
186.3	0.00097	2	20	1.5	0.119997	0.335	0.335	12.0005	4.75082	1.26234	0	0	0	0	0	0	0	0	
186.4	0.000904	2	20	1.5	0.112457	0.335	0.335	12.0075	4.76914	1.24902	0	0	0	0	0	0	0	0	
186.5	0.000959	2	20	1.5	0.134812	0.335	0.335	12.0138	4.80204	1.2532	0	0	0	0	0	0	0	0	
186.6	0.000977	2	20	1.5	0.127015	0.335	0.335	12.0199	4.83498	1.25738	0	0	0	0	0	0	0	0	
186.7	0.001018	2	20	1.5	0.119253	0.335	0.435	12.0258	4.86795	1.26162	0	0	0	0	0	0	0	1	
