time	tictoc	state	task counter	tube width	phi des	v ropod odom	v ropod cmd	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
20.8	0.000829	2	2	1.5	0.107913	0.538	0.438	7.29801	-0.274613	-0.378991	0	0	0	0	0	0	0	-1	
20.9	0.000758	2	2	1.5	0.170314	0.438	0.338	7.34443	-0.287889	-0.374463	0	0	0	0	0	0	0	-1	
21	0.000796	2	2	1.5	0.166256	0.338	0.335	7.46135	-0.32997	-0.392404	0	0	0	0	0	0	0	-0.03	
21.1	0.000814	2	2	1.5	0.22016	0.335	0.335	7.49385	-0.338544	-0.388163	0	0	0	0	0	0	0	0	
21.2	0.000834	2	2	1.5	0.21372	0.335	0.335	7.61837	-0.379583	-0.392884	0	0	0	0	0	0	0	0	
21.3	0.000781	2	2	1.5	0.242255	0.335	0.335	7.65106	-0.386785	-0.387366	0	0	0	0	0	0	0	0	
21.4	0.000837	2	2	1.5	0.230506	0.335	0.335	7.68393	-0.393187	-0.381261	0	0	0	0	0	0	0	0	
21.5	0.000747	2	2	1.5	0.216474	0.335	0.335	7.76654	-0.418316	-0.385696	0	0	0	0	0	0	0	0	
21.6	0.000846	2	2	1.5	0.233932	0.335	0.335	7.79954	-0.424027	-0.378993	0	0	0	0	0	0	0	0	
21.7	0.000776	2	2	1.5	0.217424	0.335	0.335	7.83259	-0.429492	-0.372265	0	0	0	0	0	0	0	0	
21.8	0.000844	2	2	1.5	0.201007	0.335	0.335	7.91669	-0.446324	-0.374842	0	0	0	0	0	0	0	0	
21.9	0.000892	2	2	1.5	0.199611	0.335	0.335	7.94979	-0.451551	-0.368018	0	0	0	0	0	0	0	0	
22	0.00085	2	2	1.5	0.183295	0.335	0.335	7.9829	-0.456727	-0.361356	0	0	0	0	0	0	0	0	
22.1	0.000875	2	2	1.5	0.167811	0.335	0.335	8.01604	-0.461722	-0.354731	0	0	0	0	0	0	0	0	
22.2	0.000911	2	2	1.5	0.152751	0.335	0.335	8.05949	-0.478266	-0.363734	0	0	0	0	0	0	0	0	
22.3	0.000833	2	2	1.5	0.176462	0.335	0.335	8.09258	-0.483548	-0.357303	0	0	0	0	0	0	0	0	
22.4	0.000875	2	2	1.5	0.161798	0.335	0.335	8.12568	-0.488835	-0.351076	0	0	0	0	0	0	0	0	
22.5	0.000812	2	2	1.5	0.148054	0.335	0.335	8.15874	-0.494338	-0.345244	0	0	0	0	0	0	0	0	
22.6	0.000913	2	2	1.5	0.13578	0.335	0.335	8.18456	-0.499128	-0.350364	0	0	0	0	0	0	0	0	
22.7	0.000826	2	2	1.5	0.141258	0.335	0.335	8.21761	-0.504674	-0.344594	0	0	0	0	0	0	0	0	
22.8	0.000916	2	2	1.5	0.129407	0.335	0.335	8.25065	-0.510294	-0.339073	0	0	0	0	0	0	0	0	
22.9	0.000935	2	2	1.5	0.118488	0.335	0.335	8.28368	-0.516014	-0.333818	0	0	0	0	0	0	0	0	
23	0.000874	2	2	1.5	0.108504	0.335	0.335	8.30698	-0.517987	-0.342281	0	0	0	0	0	0	0	0	
23.1	0.000849	2	2	1.5	0.115041	0.335	0.335	8.33989	-0.524322	-0.337508	0	0	0	0	0	0	0	0	
23.2	0.000857	2	2	1.5	0.106628	0.335	0.335	8.37278	-0.530721	-0.332943	0	0	0	0	0	0	0	0	
23.3	0.000887	2	2	1.5	0.0988601	0.335	0.335	8.40568	-0.537126	-0.328527	0	0	0	0	0	0	0	0	
23.4	0.000892	2	2	1.5	0.0915542	0.335	0.335	8.42839	-0.54102	-0.334909	0	0	0	0	0	0	0	0	
23.5	0.000856	2	2	1.5	0.0974827	0.335	0.335	8.46121	-0.547807	-0.330796	0	0	0	0	0	0	0	0	
23.6	0.000997	2	2	1.5	0.0910608	0.335	0.335	8.49403	-0.554538	-0.326758	0	0	0	0	0	0	0	0	
23.7	0.000873	2	2	1.5	0.0848631	0.335	0.435	8.52684	-0.561348	-0.322921	0	0	0	0	0	0	0	1	
23.8	0.00094	3	2	1.5	0.0791887	0.435	0.469	8.55825	-0.567147	-0.335252	0	0	0	0	0	0	0	0.34	
23.9	0.00094	3	2	1.5	0.0915718	0.469	0.469	8.60259	-0.576814	-0.330153	0	0	0	0	0	0	0	0	
24	0.000933	3	2	1.5	0.0842915	0.469	0.469	8.64848	-0.586537	-0.324851	0	0	0	0	0	0	0	0	
24.1	0.000833	3	2	1.5	0.0767136	0.469	0.469	8.69425	-0.596829	-0.320321	0	0	0	0	0	0	0	0	
24.2	0.000883	3	2	1.5	0.070924	0.469	0.469	8.68841	-0.595256	-0.33804	0	0	0	0	0	0	0	0	
24.3	0.000887	3	2	1.5	0.0909611	0.469	0.469	8.73402	-0.6062	-0.333557	0	0	0	0	0	0	0	0	
24.4	0.000993	3	2	1.5	0.0855319	0.469	0.469	8.77965	-0.617057	-0.329185	0	0	0	0	0	0	0	0	
24.5	0.000987	3	2	1.5	0.0802811	0.469	0.469	8.82523	-0.628098	-0.325182	0	0	0	0	0	0	0	0	
24.6	0.000909	3	2	1.5	0.0758072	0.469	0.469	8.86341	-0.640331	-0.329521	0	0	0	0	0	0	0	0	
24.7	0.001075	3	2	1.5	0.0840902	0.469	0.469	8.90903	-0.651211	-0.325348	0	0	0	0	0	0	0	0	
24.8	0.000922	3	2	1.5	0.0791332	0.469	0.469	8.95472	-0.66184	-0.321117	0	0	0	0	0	0	0	0	
24.9	0.001018	3	2	1.5	0.0739694	0.469	0.469	9.0004	-0.672473	-0.317076	0	0	0	0	0	0	0	0	
25	0.000862	3	2	1.5	0.0691745	0.469	0.469	9.05774	-0.695598	-0.33551	0	0	0	0	0	0	0	0	
25.1	0.000938	3	2	1.5	0.10124	0.469	0.469	9.10332	-0.706624	-0.331215	0	0	0	0	0	0	0	0	
25.2	0.000822	3	2	1.5	0.0958627	0.469	0.469	9.1489	-0.717687	-0.327144	0	0	0	0	0	0	0	0	
25.3	0.000969	3	2	1.5	0.0909403	0.469	0.469	9.19447	-0.728754	-0.323253	0	0	0	0	0	0	0	0	
25.4	0.000887	3	2	1.5	0.0863556	0.469	0.469	9.25034	-0.745525	-0.34832	0	0	0	0	0	0	0	0	
25.5	0.00087	3	2	1.5	0.122637	0.469	0.469	9.29593	-0.756481	-0.343401	0	0	0	0	0	0	0	0	
25.6	0.000949	3	2	1.5	0.115802	0.469	0.369	9.34152	-0.767476	-0.338732	0	0	0	0	0	0	0	-1	
25.7	0.000933	4	2	1.5	0.109535	0.369	0.269	9.38181	-0.777071	-0.334671	0	0	0	0	0	0	0	-1	
25.8	0.001031	4	2	1.5	0.104065	0.269	0.201	9.44437	-0.801212	-0.341096	0	0	0	0	0	0	0	-0.68	
25.9	0.000894	4	2	1.5	0.124443	0.201	0.201	9.467	-0.806199	-0.338384	0	0	0	0	0	0	0	0	
26	0.000974	4	2	1.5	0.120029	0.201	0.201	9.48662	-0.810559	-0.33611	0	0	0	0	0	0	0	0	
26.1	0.001072	4	2	1.5	0.116412	0.201	0.201	9.50624	-0.814932	-0.333892	0	0	0	0	0	0	0	0	
26.2	0.000946	4	2	1.5	0.112941	0.201	0.201	9.62208	-0.854304	-0.344445	0	0	0	0	0	0	0	0	
26.3	0.000937	4	2	1.5	0.143466	0.201	0.201	9.6417	-0.858659	-0.342053	0	0	0	0	0	0	0	0	
26.4	0.00104	4	2	1.5	0.139346	0.201	0.201	9.66134	-0.862933	-0.339627	0	0	0	0	0	0	0	0	
26.5	0.001059	4	2	1.5	0.135115	0.201	0.201	9.68099	-0.86716	-0.337203	0	0	0	0	0	0	0	0	
26.6	0.001119	4	2	1.5	0.130879	0.201	0.134	9.73675	-0.892542	-0.346962	0	0	0	0	0	0	0	-0.67	
26.7	0.000938	5	2	1.5	0.287958	0.134	0.134	9.75292	-0.895305	-0.344207	0	0	0	0	0	0	0	0	
26.8	0.000881	5	2	1.5	0.445038	0.134	0.134	9.76614	-0.897126	-0.341594	0	0	0	0	0	0	0	0	
26.9	0.000823	5	2	1.5	0.602118	0.134	0.234	9.77938	-0.898404	-0.33852	0	0	0	0	0	0	0	1	
27	0.000829	5	2	1.5	0.647027	0.234	0.334	9.79802	-0.899291	-0.333439	0	0	0	0	0	0	0	1	
27.1	0.000919	5	2	1.5	0.652331	0.334	0.335	9.82657	-0.898504	-0.323908	0	0	0	0	0	0	0	0.01	
27.2	0.000624	5	2	1.5	0.658964	0.335	0.335	9.85991	-0.91947	-0.337635	0	0	0	0	0	0	0	0	
27.3	0.00092	5	2	1.5	0.686958	0.335	0.335	9.89246	-0.912107	-0.320912	0	0	0	0	0	0	0	0	
27.4	0.000913	5	2	1.5	0.68939	0.335	0.335	9.90459	-0.913421	-0.322603	0	0	0	0	0	0	0	0	
27.5	0.00092	5	2	1.5	0.697338	0.335	0.335	9.93622	-0.902516	-0.303377	0	0	0	0	0	0	0	0	
27.6	0.000921	5	2	1.5	0.697373	0.335	0.335	9.9549	-0.897597	-0.291096	0	0	0	0	0	0	0	0	
27.7	0.000945	5	2	1.5	0.696101	0.335	0.335	9.98582	-0.884714	-0.271068	0	0	0	0	0	0	0	0	
27.8	0.000897	5	2	1.5	0.695335	0.335	0.335	10.0148	-0.876695	-0.253484	0	0	0	0	0	0	0	0	
27.9	0.000896	5	2	1.5	0.694779	0.335	0.335	10.0497	-0.857862	-0.235588	0	0	0	0	0	0	0	0	
28	0.000816	5	2	1.5	0.699651	0.335	0.335	10.0895	-0.836587	-0.212238	0	0	0	0	0	0	0	0	
28.1	0.000936	5	2	1.5	0.702211	0.335	0.335	10.1192	-0.821029	-0.191979	0	0	0	0	0	0	0	0	
28.2	0.000868	5	2	1.5	0.701181	0.335	0.335	10.1326	-0.812542	-0.179203	0	0	0	0	0	0	0	0	
28.3	0.000896	5	2	1.5	0.697483	0.335	0.335	10.1648	-0.785077	-0.158969	0	0	0	0	0	0	0	0	
28.4	0.000946	5	2	1.5	0.701245	0.335	0.335	10.2142	-0.760307	-0.130647	0	0	0	0	0	0	0	0	
28.5	0.000894	5	2	1.5	0.704609	0.335	0.335	10.2422	-0.741937	-0.110001	0	0	0	0	0	0	0	0	
28.6	0.000933	5	2	1.5	0.703233	0.335	0.335	10.2478	-0.733684	-0.107481	0	0	0	0	0	0	0	0	
28.7	0.000804	5	2	1.5	0.706044	0.335	0.335	10.2783	-0.712039	-0.0895234	0	0	0	0	0	0	0	0	
28.8	0.000946	5	2	1.5	0.709648	0.335	0.335	10.3204	-0.681925	-0.063092	0	0	0	0	0	0	0	0	
28.9	0.000802	5	2	1.5	0.713011	0.335	0.335	10.3473	-0.662001	-0.0427138	0	0	0	0	0	0	0	0	
29	0.000856	5	2	1.5	0.743707	0.335	0.335	10.3673	-0.655096	-0.0315957	0	0	0	0	0	0	0	0	
29.1	0.000933	5	2	1.5	0.786842	0.335	0.335	10.3961	-0.623803	-0.00955692	0	0	0	0	0	0	0	0	
29.2	0.000894	5	2	1.5	0.831011	0.335	0.335	10.4358	-0.591282	0.0195383	0	0	0	0	0	0	0	0	
29.3	0.000777	5	2	1.5	0.896079	0.335	0.335	10.4592	-0.567499	0.0415855	0	0	0	0	0	0	0	0	
29.4	0.000804	5	2	1.5	0.927046	0.335	0.335	10.4766	-0.551328	0.0554906	0	0	0	0	0	0	0	0	
29.5	0.000872	5	2	1.5	0.951114	0.335	0.335	10.5085	-0.521493	0.0849917	0	0	0	0	0	0	0	0	
29.6	0.000901	5	2	1.5	0.991313	0.335	0.335	10.5386	-0.47989	0.120599	0	0	0	0	0	0	0	0	
29.7	0.000892	5	2	1.5	1.00984	0.335	0.335	10.5555	-0.451094	0.145743	0	0	0	0	0	0	0	0	
29.8	0.000867	5	2	1.5	1.01072	0.335	0.335	10.5655	-0.43404	0.159817	0	0	0	0	0	0	0	0	
29.9	0.000785	5	2	1.5	1.01083	0.335	0.335	10.5833	-0.397954	0.192081	0	0	0	0	0	0	0	0	
30	0.000872	5	2	1.5	1.00012	0.335	0.335	10.6024	-0.355384	0.22974	0	0	0	0	0	0	0	0	
30.1	0.000852	5	2	1.5	0.98053	0.335	0.335	10.614	-0.323955	0.256232	0	0	0	0	0	0	0	0	
30.2	0.000764	5	2	1.5	0.960147	0.335	0.335	10.6201	-0.309385	0.270544	0	0	0	0	0	0	0	0	
30.3	0.000843	5	2	1.5	0.950535	0.335	0.335	10.6272	-0.274411	0.301621	0	0	0	0	0	0	0	0	
30.4	0.000784	5	2	1.5	0.913309	0.335	0.335	10.6409	-0.227725	0.340304	0	0	0	0	0	0	0	0	
30.5	0.000853	5	2	1.5	0.873917	0.335	0.335	10.6503	-0.195487	0.366109	0	0	0	0	0	0	0	0	
30.6	0.00076	5	2	1.5	0.847371	0.335	0.335	10.652	-0.184784	0.379939	0	0	0	0	0	0	0	0	
30.7	0.000852	5	2	1.5	0.831643	0.335	0.335	10.6569	-0.155771	0.410815	0	0	0	0	0	0	0	0	
30.8	0.000867	5	2	1.5	0.795237	0.335	0.335	10.6688	-0.109343	0.447243	0	0	0	0	0	0	0	0	
30.9	0.000761	5	2	1.5	0.756314	0.335	0.335	10.6781	-0.0770355	0.471012	0	0	0	0	0	0	0	0	
31	0.000777	5	2	1.5	0.733089	0.335	0.335	10.6811	-0.0603081	0.49073	0	0	0	0	0	0	0	0	
31.1	0.00078	5	2	1.5	0.711909	0.335	0.335	10.6887	-0.0266417	0.516656	0	0	0	0	0	0	0	0	
31.2	0.000868	5	2	1.5	0.685411	0.335	0.335	10.7018	0.0182237	0.5469	0	0	0	0	0	0	0	0	
31.3	0.000836	5	2	1.5	0.660526	0.335	0.335	10.7109	0.0505562	0.568494	0	0	0	0	0	0	0	0	
31.4	0.000824	5	2	1.5	0.644075	0.335	0.335	10.7164	0.064542	0.578961	0	0	0	0	0	0	0	0	
31.5	0.000877	5	2	1.5	0.637929	0.335	0.335	10.7273	0.0997654	0.597953	0	0	0	0	0	0	0	0	
31.6	0.000805	5	2	1.5	0.627803	0.335	0.335	10.7369	0.131927	0.617942	0	0	0	0	0	0	0	0	
31.7	0.000804	5	2	1.5	0.617215	0.335	0.335	10.7437	0.160652	0.635695	0	0	0	0	0	0	0	0	
31.8	0.000753	5	2	1.5	0.60799	0.335	0.335	10.7531	0.192858	0.654881	0	0	0	0	0	0	0	0	
31.9	0.000756	5	2	1.5	0.601566	0.335	0.335	10.76	0.223588	0.673011	0	0	0	0	0	0	0	0	
32	0.000964	5	2	1.5	0.596329	0.335	0.335	10.7687	0.255989	0.691806	0	0	0	0	0	0	0	0	
32.1	0.000838	5	2	1.5	0.594121	0.335	0.335	10.7736	0.283634	0.709401	0	0	0	0	0	0	0	0	
32.2	0.000857	5	2	1.5	0.591784	0.335	0.335	10.7816	0.316187	0.727759	0	0	0	0	0	0	0	0	
32.3	0.000814	5	2	1.5	0.594382	0.335	0.335	10.7878	0.343375	0.744398	0	0	0	0	0	0	0	0	
32.4	0.000721	5	2	1.5	0.595626	0.335	0.335	10.7951	0.376098	0.762465	0	0	0	0	0	0	0	0	
32.5	0.000782	5	2	1.5	0.599057	0.335	0.335	10.7938	0.404837	0.778864	0	0	0	0	0	0	0	0	
32.6	0.000761	5	2	1.5	0.600595	0.335	0.335	10.8002	0.437718	0.796682	0	0	0	0	0	0	0	0	
32.7	0.000909	5	2	1.5	0.604358	0.335	0.335	10.8076	0.46457	0.813629	0	0	0	0	0	0	0	0	
32.8	0.0007	5	2	1.5	0.605234	0.335	0.335	10.8127	0.49768	0.831578	0	0	0	0	0	0	0	0	
32.9	0.000754	5	2	1.5	0.608818	0.335	0.335	10.8177	0.52949	0.852036	0	0	0	0	0	0	0	0	
33	0.000801	5	2	1.5	0.609033	0.335	0.335	10.8217	0.562742	0.869843	0	0	0	0	0	0	0	0	
33.1	0.000793	5	2	1.5	0.612727	0.335	0.335	10.8303	0.597441	0.89341	0	0	0	0	0	0	0	0	
33.2	0.000964	5	2	1.5	0.61175	0.335	0.335	10.8326	0.630856	0.911428	0	0	0	0	0	0	0	0	
33.3	0.000744	5	2	1.5	0.615149	0.335	0.335	10.8316	0.656073	0.931958	0	0	0	0	0	0	0	0	
33.4	0.000787	5	2	1.5	0.610717	0.335	0.335	10.8327	0.689556	0.949983	0	0	0	0	0	0	0	0	
33.5	0.000659	5	2	1.5	0.61413	0.335	0.235	10.8341	0.717354	0.965155	0	0	0	0	0	0	0	-1	
33.6	0.000725	1	4	1.5	0.457051	0.235	0.135	10.8343	0.745752	0.980263	0	0	0	0	0	0	0	-1	
33.7	0.000687	1	4	1.5	0.299971	0.135	0.134	10.8357	0.777254	0.999322	0	0	0	0	0	0	0	-0.01	
33.8	0.000784	1	4	1.5	0.142891	0.134	0.234	10.8367	0.790758	1.00541	0	0	0	0	0	0	0	1	
33.9	0.000774	1	4	1.5	0.0923817	0.234	0.334	10.8279	0.830469	1.03316	0	0	0	0	0	0	0	1	
34	0.000652	1	4	1.5	0.0368008	0.334	0.434	10.8332	0.85891	1.04261	0	0	0	0	0	0	0	1	
34.1	0.000768	1	4	1.5	0.0265855	0.434	0.534	10.8423	0.896804	1.05318	0	0	0	0	0	0	0	1	
34.2	0.000812	1	4	1.5	0.0179466	0.534	0.634	10.8404	0.89512	1.05535	0	0	0	0	0	0	0	1	
34.3	0.000668	1	4	1.5	0.0145578	0.634	0.734	10.8642	0.949015	1.06077	0	0	0	0	0	0	0	1	
34.4	0.000794	1	4	1.5	0.0225361	0.734	0.834	10.8938	1.01122	1.06492	0	0	0	0	0	0	0	1	
34.5	0.000793	1	4	1.5	0.036334	0.834	0.934	10.9287	1.08199	1.06838	0	0	0	0	0	0	0	1	
34.6	0.000779	1	4	1.5	0.0556414	0.934	0.938	10.9003	1.01666	1.04687	0	0	0	0	0	0	0	0.04	
34.7	0.000703	1	4	1.5	0.0609325	0.938	0.938	10.9437	1.09957	1.05038	0	0	0	0	0	0	0	0	
34.8	0.000686	1	4	1.5	0.0910224	0.938	0.938	10.9857	1.18343	1.0552	0	0	0	0	0	0	0	0	
34.9	0.000815	1	4	1.5	0.119252	0.938	0.938	10.9805	1.13871	1.04653	0	0	0	0	0	0	0	0	
35	0.000837	1	4	1.5	0.1397	0.938	0.938	11.0202	1.22367	1.05402	0	0	0	0	0	0	0	0	
35.1	0.000701	1	4	1.5	0.162791	0.938	0.938	11.0588	1.27126	1.04164	0	0	0	0	0	0	0	0	
35.2	0.0008	1	4	1.5	0.235407	0.938	0.938	11.0933	1.35841	1.0547	0	0	0	0	0	0	0	0	
35.3	0.00076	1	4	1.5	0.240318	0.938	0.938	11.1423	1.42905	1.05347	0	0	0	0	0	0	0	0	
35.4	0.000793	1	4	1.5	0.311853	0.938	0.938	11.1711	1.51813	1.07082	0	0	0	0	0	0	0	0	
35.5	0.000669	1	4	1.5	0.294393	0.938	0.938	11.2191	1.604	1.06318	0	0	0	0	0	0	0	0	
35.6	0.00077	1	4	1.5	0.343397	0.938	0.938	11.2408	1.69516	1.08644	0	0	0	0	0	0	0	0	
35.7	0.000765	1	4	1.5	0.320531	0.938	0.938	11.267	1.72926	1.0851	0	0	0	0	0	0	0	0	
35.8	0.000749	1	4	1.5	0.33373	0.938	0.938	11.2979	1.87566	1.11698	0	0	0	0	0	0	0	0	
35.9	0.000805	1	4	1.5	0.294014	0.938	0.938	11.3141	1.98499	1.13536	0	0	0	0	0	0	0	0	
36	0.000819	1	4	1.5	0.23972	0.938	0.938	11.3328	2.13146	1.16854	0	0	0	0	0	0	0	0	
36.1	0.000748	1	4	1.5	0.156689	0.938	0.938	11.3423	2.22501	1.19398	0	0	0	0	0	0	0	0	
36.2	0.000804	1	4	1.5	0.103384	0.938	0.938	11.3464	2.27539	1.20172	0	0	0	0	0	0	0	0	
36.3	0.00069	1	4	1.5	0.0845259	0.938	0.938	11.3573	2.37861	1.21867	0	0	0	0	0	0	0	0	
36.4	0.000827	1	4	1.5	0.0523374	0.938	0.938	11.3763	2.47053	1.23123	0	0	0	0	0	0	0	0	
36.5	0.000763	1	4	1.5	0.0390962	0.938	0.938	11.3992	2.55822	1.24107	0	0	0	0	0	0	0	0	
36.6	0.000682	1	4	1.5	0.0334007	0.938	0.938	11.4219	2.64925	1.24833	0	0	0	0	0	0	0	0	
36.7	0.000774	1	4	1.5	0.0292661	0.938	0.938	11.4639	2.73193	1.23841	0	0	0	0	0	0	0	0	
36.8	0.000724	1	4	1.5	0.0585762	0.938	0.938	11.4893	2.82225	1.24344	0	0	0	0	0	0	0	0	
36.9	0.000785	1	4	1.5	0.0581753	0.938	0.938	11.5321	2.90204	1.23226	0	0	0	0	0	0	0	0	
37	0.00083	1	4	1.5	0.0980105	0.938	0.938	11.5582	2.9921	1.23707	0	0	0	0	0	0	0	0	
37.1	0.000739	1	4	1.5	0.0986477	0.938	0.838	11.596	3.0762	1.21807	0	0	0	0	0	0	0	-1	
37.2	0.000812	2	4	1.5	0.150254	0.838	0.738	11.6187	3.1615	1.22556	0	0	0	0	0	0	0	-1	
37.3	0.00083	2	4	1.5	0.143426	0.738	0.638	11.6542	3.25321	1.21055	0	0	0	0	0	0	0	-1	
37.4	0.000728	2	4	1.5	0.189719	0.638	0.538	11.6698	3.31967	1.21867	0	0	0	0	0	0	0	-1	
37.5	0.000781	2	4	1.5	0.176615	0.538	0.438	11.7141	3.42846	1.2094	0	0	0	0	0	0	0	-1	
37.6	0.000827	2	4	1.5	0.225414	0.438	0.338	11.7231	3.47591	1.21719	0	0	0	0	0	0	0	-1	
37.7	0.000857	2	4	1.5	0.20786	0.338	0.335	11.7638	3.58974	1.2115	0	0	0	0	0	0	0	-0.03	
37.8	0.00085	2	4	1.5	0.244217	0.335	0.335	11.7694	3.6229	1.21758	0	0	0	0	0	0	0	0	
37.9	0.000835	2	4	1.5	0.228809	0.335	0.335	11.7901	3.7231	1.21629	0	0	0	0	0	0	0	0	
38	0.000861	2	4	1.5	0.226954	0.335	0.335	11.7948	3.75625	1.2229	0	0	0	0	0	0	0	0	
38.1	0.000903	2	4	1.5	0.209773	0.335	0.335	11.8032	3.83122	1.21552	0	0	0	0	0	0	0	0	
38.2	0.000838	2	4	1.5	0.207708	0.335	0.335	11.8077	3.86443	1.22241	0	0	0	0	0	0	0	0	
38.3	0.000811	2	4	1.5	0.190333	0.335	0.335	11.8121	3.89764	1.22916	0	0	0	0	0	0	0	0	
38.4	0.000859	2	4	1.5	0.173768	0.335	0.335	11.8239	3.9541	1.22459	0	0	0	0	0	0	0	0	
38.5	0.000818	2	4	1.5	0.179374	0.335	0.335	11.8284	3.9873	1.23116	0	0	0	0	0	0	0	0	
38.6	0.000828	2	4	1.5	0.163795	0.335	0.335	11.8329	4.02052	1.23762	0	0	0	0	0	0	0	0	
38.7	0.000883	2	4	1.5	0.148888	0.335	0.335	11.8377	4.05368	1.24353	0	0	0	0	0	0	0	0	
38.8	0.000815	2	4	1.5	0.135993	0.335	0.335	11.8423	4.07494	1.23032	0	0	0	0	0	0	0	0	
38.9	0.000872	2	4	1.5	0.155435	0.335	0.335	11.8474	4.10806	1.23616	0	0	0	0	0	0	0	0	
39	0.000893	2	4	1.5	0.142847	0.335	0.335	11.8529	4.14112	1.24151	0	0	0	0	0	0	0	0	
39.1	0.00099	2	4	1.5	0.131944	0.335	0.335	11.8583	4.17419	1.24676	0	0	0	0	0	0	0	0	
39.2	0.00089	2	4	1.5	0.121493	0.335	0.335	11.8648	4.18919	1.229	0	0	0	0	0	0	0	0	
39.3	0.000826	2	4	1.5	0.15183	0.335	0.335	11.8706	4.2222	1.2343	0	0	0	0	0	0	0	0	
39.4	0.00089	2	4	1.5	0.141119	0.335	0.335	11.8761	4.25525	1.23966	0	0	0	0	0	0	0	0	
39.5	0.000829	2	4	1.5	0.130323	0.335	0.335	11.8819	4.28826	1.24461	0	0	0	0	0	0	0	0	
39.6	0.000791	2	4	1.5	0.120874	0.335	0.335	11.8909	4.31211	1.22935	0	0	0	0	0	0	0	0	
39.7	0.000846	2	4	1.5	0.147926	0.335	0.335	11.8968	4.3451	1.23451	0	0	0	0	0	0	0	0	
39.8	0.000905	2	4	1.5	0.137755	0.335	0.335	11.9026	4.37809	1.23955	0	0	0	0	0	0	0	0	
39.9	0.00092	2	4	1.5	0.128004	0.335	0.335	11.9086	4.41106	1.2443	0	0	0	0	0	0	0	0	
40	0.000902	2	4	1.5	0.119207	0.335	0.335	11.9177	4.41709	1.22904	0	0	0	0	0	0	0	0	
40.1	0.000873	2	4	1.5	0.152267	0.335	0.335	11.9238	4.45002	1.23395	0	0	0	0	0	0	0	0	
40.2	0.000837	2	4	1.5	0.142723	0.335	0.335	11.9299	4.48296	1.23876	0	0	0	0	0	0	0	0	
40.3	0.000996	2	4	1.5	0.133541	0.335	0.335	11.9362	4.51587	1.24328	0	0	0	0	0	0	0	0	
40.4	0.000817	2	4	1.5	0.125276	0.335	0.335	11.9444	4.53354	1.23488	0	0	0	0	0	0	0	0	
40.5	0.000897	2	4	1.5	0.143308	0.335	0.335	11.9506	4.56647	1.23964	0	0	0	0	0	0	0	0	
40.6	0.000808	2	4	1.5	0.134219	0.335	0.335	11.9566	4.59942	1.24432	0	0	0	0	0	0	0	0	
40.7	0.000849	2	4	1.5	0.125405	0.335	0.335	11.9629	4.63234	1.24869	0	0	0	0	0	0	0	0	
40.8	0.000977	2	4	1.5	0.117555	0.335	0.335	11.9745	4.65106	1.2443	0	0	0	0	0	0	0	0	
40.9	0.000785	2	4	1.5	0.133676	0.335	0.335	11.9806	4.68402	1.24885	0	0	0	0	0	0	0	0	
41	0.000949	2	4	1.5	0.125055	0.335	0.335	11.9867	4.71696	1.25323	0	0	0	0	0	0	0	0	
41.1	0.000936	2	4	1.5	0.116987	0.335	0.335	11.993	4.74987	1.25725	0	0	0	0	0	0	0	0	
41.2	0.000953	2	4	1.5	0.10996	0.335	0.335	12.0008	4.77175	1.24335	0	0	0	0	0	0	0	0	
41.3	0.000896	2	4	1.5	0.132936	0.335	0.335	12.0073	4.80462	1.24753	0	0	0	0	0	0	0	0	
41.4	0.000867	2	4	1.5	0.125463	0.335	0.335	12.0135	4.83754	1.25183	0	0	0	0	0	0	0	0	
41.5	0.001062	2	4	1.5	0.117654	0.335	0.435	12.0198	4.87044	1.25589	0	0	0	0	0	0	0	1	
41.6	0.001031	3	4	1.5	0.110569	0.435	0.469	12.027	4.89421	1.24207	0	0	0	0	0	0	0	0.34	
41.7	0.000983	3	4	1.5	0.131957	0.469	0.469	12.0356	4.93876	1.24791	0	0	0	0	0	0	0	0	
41.8	0.00098	3	4	1.5	0.121409	0.469	0.469	12.0444	4.98483	1.25376	0	0	0	0	0	0	0	0	
41.9	0.00094	3	4	1.5	0.111118	0.469	0.469	12.0531	5.03091	1.25942	0	0	0	0	0	0	0	0	
42	0.000967	3	4	1.5	0.101383	0.469	0.469	12.0621	5.02774	1.23906	0	0	0	0	0	0	0	0	
42.1	0.000874	3	4	1.5	0.142489	0.469	0.469	12.0713	5.07373	1.24495	0	0	0	0	0	0	0	0	
42.2	0.001005	3	4	1.5	0.131812	0.469	0.469	12.0804	5.11974	1.25065	0	0	0	0	0	0	0	0	
42.3	0.001085	3	4	1.5	0.121708	0.469	0.469	12.0895	5.16573	1.25604	0	0	0	0	0	0	0	0	
42.4	0.000939	3	4	1.5	0.1125	0.469	0.469	12.1049	5.19709	1.2492	0	0	0	0	0	0	0	0	
42.5	0.00097	3	4	1.5	0.13285	0.469	0.469	12.1131	5.24326	1.25548	0	0	0	0	0	0	0	0	
42.6	0.000991	3	4	1.5	0.120756	0.469	0.469	12.1217	5.28937	1.26121	0	0	0	0	0	0	0	0	
42.7	0.000994	3	4	1.5	0.110349	0.469	0.469	12.1302	5.3355	1.26678	0	0	0	0	0	0	0	0	
